address,decimals,name,symbol
0xb54539d39529ce58fb63877debc6d6b70e3eca01,6,OpiumMaticBridgeProtection,OPIUMLPaf0d
0x321c2fe4446c7c963dc41dd58879af648838f98d,18,Cryptex,CTX
0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,18,BanklessToken,BANKBANKLESS
0x0b498ff89709d3838a063f1dfa463091f9801c2b,18,BTC2xFlexibleLeverageIndex,BTC2xFLI
0x841fb148863454a3b3570f515414759be9091465,18,ShihTzu,SHIH
0x7e8539d1e5cb91d63e46b8e188403b3f262a949b,18,SOMIDAX,SMDX
0xa2b4c0af19cc16a6cfacce81f192b024d625817d,9,KishuInu,KISHU
0x389999216860ab8e0175387a0c90e5c52522c945,9,FEGtoken,FEG
0x212dd60d4bf0da8372fe8116474602d429e5735f,18,StoboxToken,STBU
0xee9801669c6138e84bd50deb500827b776777d28,18,O3SwapToken,O3
0xd0660cd418a64a1d44e9214ad8e459324d8157f1,12,Woofy,WOOFY
0xa4cf2afd3b165975afffbf7e487cdd40c894ab6b,0,ShibaKen.Finance,SHIBAKEN
0xb1191f691a355b43542bea9b8847bc73e7abb137,18,Kirobo,KIRO
0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,18,ConvexToken,CVX
0xa3c4dc4a9ce2a6b40b57f25f8b50decc2c64dec2,18,SeedSwapToken,SNFT
0xfeea0bdd3d07eb6fe305938878c0cadbfa169042,18,8PAYNetwork,8PAY
0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,18,Gitcoin,GTC
0x01e0e2e61f554ecaaec0cc933e739ad90f24a86d,18,Graviton,GTON
0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,18,AlchemixUSD,alUSD
0x7697b462a7c4ff5f8b55bdbc2f4076c2af9cf51a,18,Sarcophagus,SARCO
0xa1ed0364d53394209d61ae8bfdb8ff50484d8c91,18,TeraBlockToken,TBC
0x677ddbd918637e5f2c79e164d402454de7da8619,18,VUSD,VUSD
0x3c9d6c1c73b31c837832c72e04d3152f051fc1a9,18,BoringDAO,BOR
0x1341a2257fa7b770420ef70616f888056f90926c,9,ZooToken,ZOOT
0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,18,Dogelon,ELON
0x0563dce613d559a47877ffd1593549fb9d3510d6,18,SuperBid,SUPERBID
0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4,18,TE-FOODTustChain,TONE
0x06a01a4d579479dd5d884ebf61a31727a3d8d442,8,SmartKey,Skey
0xeb58343b36c7528f23caae63a150240241310049,18,Nimbus,NBU
0x27c70cd1946795b66be9d954418546998b546634,18,DOGEKILLER,LEASH
0x0abdace70d3790235af448c88547603b945604ea,18,district0xNetworkToken,DNT
0xdef1fac7bf08f173d286bbbdcbeeade695129840,18,DefiFactoryToken,DEFT
0x9695e0114e12c0d3a3636fab5a18e6b737529023,18,DFYNToken,DFYN
0x72e364f2abdc788b7e918bc238b21f109cd634d7,18,MetaverseIndex,MVI
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,18,AkitaInu,AKITA
0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,18,LQTY,LQTY
0x87de305311d5788e8da38d19bb427645b09cb4e5,18,Verox,VRX
0xf65b5c5104c4fafd4b709d9d60a185eae063276c,18,Truebit,TRUTruebit
0x9be89d2a4cd102d8fecc6bf9da793be995c22541,8,BinanceWrappedBTC,BBTC
0x944eee930933be5e23b690c8589021ec8619a301,9,MUNCHToken,MUNCH
0xdc349913d53b446485e98b76800b6254f43df695,9,BezogeEarth,BEZOGE
0x1681bcb589b3cfcf0c0616b0ce9b19b240643dc1,9,Island,ISLE
0xa150db9b1fa65b44799d4dd949d922c0a33ee606,0,DigitalReserveCurrency,DRC1
0xe047705117eb07e712c3d684f5b18e74577e83ac,8,BitcashPay,BCP
0x15874d65e649880c2614e7a480cb7c9a55787ff6,18,EthereumMax,eMax
0x6f40d4a6237c257fff2db00fa0510deeecd303eb,18,Instadapp,INST
0x456d8f0d25a4e787ee60c401f8b963a465148f70,9,Cavapoo,CAVA
0x8cb924583681cbfe487a62140a994a49f833c244,18,SwappToken,SWAPP
0x10633216e7e8281e33c86f02bf8e565a635d9770,18,Dvision,DVI
0xcadc0acd4b445166f12d2c07eac6e2544fbe2eef,18,CADCoin,CADC
0x1321f1f1aa541a56c31682c57b80ecfccd9bb288,18,ARCxGovernanceToken,ARCX
0xa9536b9c75a9e0fae3b56a96ac8edf76abc91978,18,AmunDeFiIndex,DFI
0x1660f10b4d610cf482194356ece8efd65b15ba83,18,AmunDeFiMomentumIndex,DMX
0x8798249c2e607446efb7ad49ec89dd1865ff4272,18,SushiBar,xSUSHI
0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,18,NXM,NXM
0xc76fb75950536d98fa62ea968e1d6b45ffea2a55,18,COL,COL
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,18,BounceToken,Auction
0x5b7533812759b45c2b44c19e320ba2cd2681b542,8,SingularityNETToken,AGIX
0x6595b8fd9c920c81500dca94e53cdc712513fb1f,18,Olyseum,OLY
0xc52c326331e9ce41f04484d3b5e5648158028804,18,ZENExchangeToken,ZCX
0x3431f91b3a388115f00c5ba9fdb899851d005fb5,18,GeroWallet,GERO
0x474021845c4643113458ea4414bdb7fb74a01a77,18,UnoRe,UNO
0xcaaa93712bdac37f736c323c93d4d5fdefcc31cc,18,CryptalDash,CRD
0x1f8a626883d7724dbd59ef51cbd4bf1cf2016d13,18,Jigstack,STAK
0x33349b282065b0284d756f0577fb39c158f935e6,18,MapleToken,MPL
0x6243d8cea23066d098a15582d81a598b4e8391f4,18,FlexUngovernanceToken,FLX
0xc53342fd7575f572b0ff4569e31941a5b821ac76,18,ETHVolatilityIndex,ETHV
0x3a707d56d538e85b783e8ce12b346e7fb6511f90,18,InverseETHVolatilityIndex,iETHV
0x51b0bcbeff204b39ce792d1e16767fe6f7631970,18,BTCVolatilityIndex,BTCV
0x2590f1fd14ef8bb0a46c7a889c4cbc146510f9c3,18,InverseBTCVolatilityIndex,iBTCV
0x69fa8e7f6bf1ca1fb0de61e1366f7412b827cc51,9,EnreachDAO,NRCH
0xfb7b4564402e5500db5bb6d63ae671302777c75a,18,DEXTools,DEXT
0x853bb55c1f469902f088a629db8c8803a9be3857,18,Stable1INCH,one1INCH
0x75d12e4f91df721fafcae4c6cd1d5280381370ac,9,Mybu,MYOBU
0xdddddd4301a082e62e84e43f474f044423921918,18,DeversiFiToken,DVF
0x6b4c7a5e3f0b99fcd83e9c089bddd6c7fce5c611,18,Million,MM2
0xc581b735a1688071a1746c968e0798d642ede491,6,EuroTether,EURT
0x72e5390edb7727e3d4e3436451dadaff675dbcc0,12,HanuYokia,HANU
0x011864d37035439e078d64630777ec518138af05,18,ZerogokiToken,REI
0x76417e660df3e5c90c0361674c192da152a806e4,18,ZerogokiUSD,zUSD
0x441761326490cacf7af299725b6292597ee822c2,18,UNFI,UNFI
0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24,18,StarLink,STARL
0x70d2b7c19352bb76e4409858ff5746e500f2b67c,18,PawtocolNetworkUPIToken,UPI
0x382f0160c24f5c515a19f155bac14d479433a407,9,KleeKai,KLEE
0x1559fa1b8f28238fd5d76d9f434ad86fd20d1559,18,Eden,EDEN
0x1e6bb68acec8fefbd87d192be09bb274170a0548,9,AaveinterestbearingAMPL,aAMPL
0xe1030b48b2033314979143766d7dc1f40ef8ce11,18,ThePeoplesCoin,PEEPS
0x515d7e9d75e2b76db60f8a051cd890eba23286bc,18,Governor,GDAO
0xb26631c6dda06ad89b93c71400d25692de89c068,18,Minds,MINDS
0x43f11c02439e2736800433b4594994bd43cd066d,9,FLOKI,FLOKI
0x5166e09628b696285e3a151e84fb977736a83575,18,VolatilityProtocolToken,VOL
0x06f3c323f0238c72bf35011071f2b5b7f43a054c,18,MASQ,MASQ
0xc4f6e93aeddc11dc22268488465babcaf09399ac,18,hiDollar,HI
0x106552c11272420aad5d7e94f8acab9095a6c952,9,KeanuInu,KEANU
0xddb3422497e61e13543bea06989c0789117555c5,18,COTIToken,COTI
0x92d6c1e31e14520e676a687f0a93788b716beff5,18,dYdX,DYDX
0xa4ef4b0b23c1fc81d3f9ecf93510e64f58a4a016,18,1MILNFT,1MIL
0xeb494890465f49c2b94457d9b61811392e5b1fea,9,SLINKLABS,SLAB
0x25e1474170c4c0aa64fa98123bdc8db49d7802fa,18,Bidao,BID
0x61107a409fffe1965126aa456af679719695c69c,18,UmiToken,UMI
0x738865301a9b7dd80dc3666dd48cf034ec42bdda,8,AgorasToken,AGRS
0x0af55d5ff28a3269d69b98680fd034f115dd53ac,8,BankSocial,BSL
0x4297394c20800e8a38a619a243e9bbe7681ff24e,18,HotCrossToken,HOTCROSS
0xd85ad783cc94bd04196a13dc042a3054a9b52210,18,TribeOne,HAKA
0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,9,SaitamaInu,SAITAMA
0x62dc4817588d53a056cbbd18231d91ffccd34b2a,18,DeHive.finance,DHV
0x19042021329fddcfbea5f934fb5b2670c91f7d20,6,TakeMyMuffin,TMM
0x15b7c0c907e4c6b9adaaaabc300c08991d6cea05,18,GelatoNetworkToken,GEL
0xa64dfe8d86963151e6496bee513e366f6e42ed79,9,GokuInu,GOKU
0xe94b97b6b43639e238c851a7e693f50033efd75c,18,RainbowToken,RNBW
0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,18,MagicInternetMoney,MIM
0x090185f2135308bad17527004364ebcc2d37e5f6,18,SpellToken,SPELL
0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,18,DEUS,DEUS
0xf009f5531de69067435e32c4b9d36077f4c4a673,18,Unvest,UNV
0xc221b7e65ffc80de234bbb6667abdd46593d34f0,18,WrappedCentrifuge,wCFG
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,18,WrappedliquidstakedEther2.0,wstETH
0xf50a07e4ff052a14f3f608da8936d8ae0ed5be50,9,FlokiPup,FLOKIPUP
0x636484a1c41e88e3fc7c99248ca0b3c3a844ab86,9,GogetaInu,GOGETA
0xaecc217a749c2405b5ebc9857a16d58bdc1c367f,9,Pawthereum,PAWTH
0x949d48eca67b17269629c7194f4b727d4ef9e5d6,18,MeritCircle,MC
0xd6014ea05bde904448b743833ddf07c3c7837481,18,SynthiBTC,iBTC
0xa9859874e1743a32409f75bb11549892138bba1e,18,SynthiETH,iETH
0xf48e200eaf9906362bb1442fca31e0835773b8b4,18,SynthsAUD,sAUD
0xfe18be6b3bd88a2d2a7f928d00292e7a9963cfc6,18,SynthsBTC,sBTC
0xe1afe1fd76fd88f78cbf599ea1846231b8ba3b6b,18,SynthsDEFI,sDEFI
0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb,18,SynthsETH,sETH
0xd71ecff9342a5ced620049e616c5035f1db98620,18,SynthsEUR,sEUR
0x514cdb9cd8a2fb2bdcf7a3b8ddd098caf466e548,9,RedPanda,REDPANDA
0xc50ef449171a51fbeafd7c562b064b6471c36caa,9,ZombieInu,ZINU
0x0c3685559af6f3d20c501b1076a8056a0a14426a,9,miniSAITAMA,miniSAITAMA
0x24e89bdf2f65326b94e36978a7edeac63623dafa,18,TigerKing,TKING
0xc1bfccd4c29813ede019d00d2179eea838a67703,9,LuffyInu,LUFFY
0xaaaaaa20d9e0e2461697782ef11675f668207961,18,Aurora,AURORA
0xed0889f7e1c7c7267407222be277e1f1ef4d4892,18,Melalie,MEL
0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,18,EthereumNameService,ENS
0xf14b9adf84812ba463799357f4dc716b4384010b,8,PensionPlan,PP
0xfb40e79e56cc7d406707b66c4fd175e07eb2ae3c,9,ROTTSCHILD.com,ROTTS
0x28c5805b64d163588a909012a628b5a03c1041f9,9,CHOPPERINU,CHOPPER
0x37fe0f067fa808ffbdd12891c0858532cfe7361d,18,Civilization,CIV
0xf32aa187d5bc16a2c02a6afb7df1459d0d107574,18,HachikoInu,Inu
0xc08512927d12348f6620a698105e1baac6ecd911,6,GMOJPY,GYEN
0xcafe001067cdef266afb7eb5a286dcfd277f3de5,18,ParaSwap,PSP
0xbb1ee07d6c7baeb702949904080eb61f5d5e7732,18,Dogey-Inu,DINU
0x582d872a1b094fc48f5de31d3b73f2d9be47def1,9,WrappedTONCoin,TONCOIN
0x95a1796437bad6502d1c1cce165cd76e522409a9,18,OfficialCryptoCowboyToken,OCCT
0xe87e15b9c7d989474cb6d8c56b3db4efad5b21e8,18,HokkaidoInu,HOKK
0x4104b135dbc9609fc1a9490e61369036497660c8,18,APWineToken,APW
0xae78736cd615f374d3085123a210448e74fc6393,18,RocketPoolETH,rETH
0xafbf03181833ab4e8dec24d708a2a24c2baaa4a4,9,MandoX,MANDOX
0x1fbd3df007eb8a7477a1eab2c63483dcc24effd6,18,ScaleSwapToken,SCA
0xb1a88c33091490218965787919fcc9862c1798ee,9,StudioShibli,SHIBLI
0x8037b1b69d6fa63a9cc053c25f7e168e6e6d857a,18,PartsofFourCoin,P4C
0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,8,Notional,NOTE
0x41a3dba3d677e573636ba691a70ff2d606c29666,18,GoBlankToken,BLANK
0xc48b4814faed1ccc885dd6fde62a6474aecbb19a,9,CoinMerge,CMERGE
0x8254e26e453eb5abd29b3c37ac9e8da32e5d3299,18,RBX,RBX
